,78_SCPMF
ACC,0.5693069306930693
AUC,0.5503132394663488
Fscore,8.280256706039747e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5525066538973589
NDCGk,0.17606735019314448
global AUC,0.5705842801034816
global NDCG,0.29582538240999473
prediction time (sec),0.9935457706451416
training time (sec),940.2922143936157
