,11_SCPMF
ACC,0.5346534653465347
AUC,0.5189459672107591
Fscore,8.869295570954146e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5358044350364961
NDCGk,0.17092240809461814
global AUC,0.532018544915004
global NDCG,0.2814874665962704
prediction time (sec),0.6828885078430176
training time (sec),1034.5477283000946
