,35_SCPMF
ACC,0.5198019801980198
AUC,0.5063059289223598
Fscore,7.952082459494552e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.52638889215528
NDCGk,0.17112136966214248
global AUC,0.5175697864372059
global NDCG,0.28288256814136786
prediction time (sec),1.2050645351409912
training time (sec),916.4118912220001
