,39_DDA_SKF
ACC,0.5336134453781513
AUC,0.5748651577617434
Fscore,0.00035539805650726316
HR@10,0.003243243243243243
HR@2,0.001081081081081081
HR@5,0.001081081081081081
Lin's AUC,0.49940558634262017
NDCGk,0.19771956259821502
global AUC,0.5584993717850673
global NDCG,0.5417361454716337
prediction time (sec),0.4760880470275879
training time (sec),1388.4325857162476
