,51_DDA_SKF
ACC,0.5430672268907563
AUC,0.5653057524898274
Fscore,0.00037076000690081817
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5231218617735027
NDCGk,0.1974554045730544
global AUC,0.5631509352869408
global NDCG,0.5078774329021765
prediction time (sec),0.4674875736236572
training time (sec),1410.2967908382416
