,92_DDA_SKF
ACC,0.5724789915966386
AUC,0.5675862610224552
Fscore,0.0003795942588814316
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.514797727483787
NDCGk,0.1995834306003172
global AUC,0.58829606626372
global NDCG,0.52006851504597
prediction time (sec),0.4533510208129883
training time (sec),1428.4092450141907
