,9_DDA_SKF
ACC,0.6334033613445378
AUC,0.5739447014445704
Fscore,0.0003496972158915347
HR@10,0.002162162162162162
HR@2,0.001081081081081081
HR@5,0.002162162162162162
Lin's AUC,0.563683143123194
NDCGk,0.1936500160721214
global AUC,0.6495570381750821
global NDCG,0.5448249876765999
prediction time (sec),0.45218420028686523
training time (sec),1435.681532382965
