,52_DDA_SKF
ACC,0.5766806722689075
AUC,0.5792757679624305
Fscore,0.0003521639672641868
HR@10,0.001081081081081081
HR@2,0.001081081081081081
HR@5,0.001081081081081081
Lin's AUC,0.49883631243708987
NDCGk,0.20037752405593406
global AUC,0.5938968528622588
global NDCG,0.5214925582566723
prediction time (sec),0.4835481643676758
training time (sec),1402.7639989852905
