,73_DDA_SKF
ACC,0.5766806722689075
AUC,0.5815286545088251
Fscore,0.0003493483967809613
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5257161121920143
NDCGk,0.19662769948863004
global AUC,0.5967363015340158
global NDCG,0.522389726197501
prediction time (sec),0.4445822238922119
training time (sec),1391.179354429245
