,36_DRRS
ACC,0.7468354430379747
AUC,0.5515731407418876
Fscore,0.0020440069542436894
HR@10,0.010548523206751054
HR@2,0.002109704641350211
HR@5,0.004219409282700422
Lin's AUC,0.7405143947579094
NDCGk,0.2591607921963603
global AUC,0.738197674258199
global NDCG,0.6215229556987858
prediction time (sec),0.011926889419555664
training time (sec),973.001868724823
