,92_DRRS
ACC,0.7341772151898734
AUC,0.5321906459456546
Fscore,0.002023281376910462
HR@10,0.012658227848101266
HR@2,0.0
HR@5,0.002109704641350211
Lin's AUC,0.7301699985556238
NDCGk,0.260700799560399
global AUC,0.727010674165719
global NDCG,0.6101923477677684
prediction time (sec),0.011611223220825195
training time (sec),906.8966097831726
