,76_DRRS
ACC,0.7637130801687764
AUC,0.5691441538493212
Fscore,0.0021014088977807086
HR@10,0.012658227848101266
HR@2,0.004219409282700422
HR@5,0.006329113924050633
Lin's AUC,0.7226707978743843
NDCGk,0.2798520898815663
global AUC,0.7525199035555573
global NDCG,0.636223181838419
prediction time (sec),0.01253962516784668
training time (sec),1021.7145013809204
