,37_DRRS
ACC,0.7616033755274262
AUC,0.5684164995982055
Fscore,0.0020932414301331717
HR@10,0.014767932489451477
HR@2,0.002109704641350211
HR@5,0.006329113924050633
Lin's AUC,0.7422152913071732
NDCGk,0.2761836969684541
global AUC,0.7507502270972234
global NDCG,0.6354797255884624
prediction time (sec),0.013427734375
training time (sec),958.6598703861237
