,94_DRRS
ACC,0.7552742616033755
AUC,0.5569754747323479
Fscore,0.002018079601494676
HR@10,0.014767932489451477
HR@2,0.004219409282700422
HR@5,0.008438818565400843
Lin's AUC,0.7243372958419354
NDCGk,0.2737775115718824
global AUC,0.7461328745203297
global NDCG,0.639994416857992
prediction time (sec),0.023665189743041992
training time (sec),937.056841135025
