,85_DRRS
ACC,0.7383966244725738
AUC,0.5286124881583958
Fscore,0.002014980829455753
HR@10,0.012658227848101266
HR@2,0.0
HR@5,0.006329113924050633
Lin's AUC,0.7418085071260891
NDCGk,0.26178998508906626
global AUC,0.7309678755298497
global NDCG,0.6166695133657147
prediction time (sec),0.022156953811645508
training time (sec),954.4696621894836
