,58_DRRS
ACC,0.7320675105485233
AUC,0.5403250030621727
Fscore,0.002000070155231442
HR@10,0.010548523206751054
HR@2,0.0
HR@5,0.004219409282700422
Lin's AUC,0.7311637158989817
NDCGk,0.25267915376295824
global AUC,0.7250025762131611
global NDCG,0.6065447080090794
prediction time (sec),0.011646747589111328
training time (sec),962.0023968219757
