,51_DRRS
ACC,0.7236286919831224
AUC,0.5406060337713887
Fscore,0.0019594508011605734
HR@10,0.008438818565400843
HR@2,0.002109704641350211
HR@5,0.004219409282700422
Lin's AUC,0.7220250658831923
NDCGk,0.2548527947557285
global AUC,0.7191624323012412
global NDCG,0.6171398469267814
prediction time (sec),0.026693344116210938
training time (sec),906.5085775852203
