,38_PMF
ACC,0.6098360655737705
AUC,0.5378207085860393
Fscore,0.0008318295438567161
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5662442753771868
NDCGk,0.22708813558624913
global AUC,0.6031269634294636
global NDCG,0.4752911655384421
prediction time (sec),0.04279136657714844
training time (sec),34.538687229156494
