,55_PMF
ACC,0.580327868852459
AUC,0.5262240421813869
Fscore,0.0007130847890131218
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5519530273081966
NDCGk,0.209348997902339
global AUC,0.5758410557544712
global NDCG,0.46646946655602767
prediction time (sec),0.043589115142822266
training time (sec),34.32371211051941
