,78_PMF
ACC,0.5901639344262295
AUC,0.5337459932491604
Fscore,0.0007501362174541496
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5559578019344521
NDCGk,0.21209688861682247
global AUC,0.5847697557309358
global NDCG,0.47080923260050467
prediction time (sec),0.040914297103881836
training time (sec),33.86091923713684
