,22_PMF
ACC,0.6
AUC,0.5353324013079872
Fscore,0.0007325219732837978
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.552059991869724
NDCGk,0.21172790161934338
global AUC,0.5936236007857966
global NDCG,0.4689339950792872
prediction time (sec),0.03691458702087402
training time (sec),34.5931761264801
