,77_BNNR
ACC,0.9716386554621849
AUC,0.5
Fscore,0.0002782160736077364
HR@10,0.010810810810810811
HR@2,0.002162162162162162
HR@5,0.005405405405405406
Lin's AUC,0.8483314343069577
NDCGk,0.17815561765006277
global AUC,0.9776925221087841
global NDCG,0.8584569479445239
prediction time (sec),0.4437718391418457
training time (sec),4252.857004880905
