,26_BNNR
ACC,0.9716386554621849
AUC,0.5
Fscore,0.00028776928303248943
HR@10,0.00972972972972973
HR@2,0.002162162162162162
HR@5,0.005405405405405406
Lin's AUC,0.8581285968467086
NDCGk,0.19033549897854204
global AUC,0.978416618324108
global NDCG,0.8592023095351419
prediction time (sec),0.4467167854309082
training time (sec),4215.922743797302
