,82_BNNR
ACC,0.9716386554621849
AUC,0.5
Fscore,0.00028708108872078323
HR@10,0.00972972972972973
HR@2,0.002162162162162162
HR@5,0.004324324324324324
Lin's AUC,0.8538181688861656
NDCGk,0.18305507497303244
global AUC,0.9781417824418988
global NDCG,0.8572651006286246
prediction time (sec),0.4618690013885498
training time (sec),4254.666484594345
