,3_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,7.883733860968989e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.11827859359036681
NDCGk,0.16195941063766447
global AUC,0.8369478641844452
global NDCG,0.2849284748302447
prediction time (sec),409.2114906311035
training time (sec),5511.378351211548
