,91_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,9.79119815110527e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.47833325272284893
NDCGk,0.1746233963812025
global AUC,0.9277195157665955
global NDCG,0.3201104217588858
prediction time (sec),400.44315576553345
training time (sec),4169.909016132355
