,8_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,7.065845857588443e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.25896684870851855
NDCGk,0.15602692558618922
global AUC,0.8681018850595273
global NDCG,0.30244242019052786
prediction time (sec),438.025110244751
training time (sec),4947.136152267456
