,2_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0005511549323618706
HR@10,0.014754098360655738
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.9092297631496224
NDCGk,0.20199768818665303
global AUC,0.9841564779309542
global NDCG,0.8377854076856611
prediction time (sec),0.17279291152954102
training time (sec),1214.249169588089
