,30_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0006931926672148971
HR@10,0.013114754098360656
HR@2,0.003278688524590164
HR@5,0.006557377049180328
Lin's AUC,0.8973276778501377
NDCGk,0.2099209934148484
global AUC,0.9832352014097412
global NDCG,0.8334202954063868
prediction time (sec),0.1699211597442627
training time (sec),1228.627726316452
