,46_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0006567917177239626
HR@10,0.013114754098360656
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.9031906876972119
NDCGk,0.20386566259727107
global AUC,0.9828822322471705
global NDCG,0.8291404800045572
prediction time (sec),0.17745018005371094
training time (sec),1204.264681816101
