,14_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0006655891382551025
HR@10,0.01639344262295082
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.8982433495882889
NDCGk,0.20235963937229745
global AUC,0.9836659378172226
global NDCG,0.8452221199903616
prediction time (sec),0.17502331733703613
training time (sec),1210.4452891349792
