,51_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0014825144105412387
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5027178026296069
NDCGk,0.2221604421696475
global AUC,0.8991814404040662
global NDCG,0.48809259744927747
prediction time (sec),22.33612060546875
training time (sec),170.71595311164856
