,49_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0015776919044112228
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5015858845349119
NDCGk,0.24171675948178004
global AUC,0.9023612966207434
global NDCG,0.49058710953777024
prediction time (sec),15.237609386444092
training time (sec),212.84662508964539
