,41_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.014285714285714285
HR@2,0.004081632653061225
HR@5,0.00816326530612245
Lin's AUC,0.7644161842119617
NDCGk,0.2344515203780612
global AUC,0.9385666354661406
global NDCG,0.6313663024829795
prediction time (sec),0.09065508842468262
training time (sec),5109.3855838775635
