,10_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0163265306122449
HR@2,0.004081632653061225
HR@5,0.01020408163265306
Lin's AUC,0.7623988924128332
NDCGk,0.2344515203780612
global AUC,0.9372010604273686
global NDCG,0.6346699793756474
prediction time (sec),0.10207462310791016
training time (sec),5480.883814096451
