,89_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0163265306122449
HR@2,0.004081632653061225
HR@5,0.01020408163265306
Lin's AUC,0.7361036685211213
NDCGk,0.2344515203780612
global AUC,0.9342943970714253
global NDCG,0.6303914003762117
prediction time (sec),0.17106986045837402
training time (sec),7113.500201463699
