,88_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0163265306122449
HR@2,0.004081632653061225
HR@5,0.01020408163265306
Lin's AUC,0.7541279580359589
NDCGk,0.2344515203780612
global AUC,0.9365011616950847
global NDCG,0.6394787197109412
prediction time (sec),0.1383190155029297
training time (sec),7307.511441230774
