,88_LRSSL
ACC,0.005434782608695652
AUC,0.5025528043020782
Fscore,5.6116722783389444e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.47618908590278913
NDCGk,0.18271830880660236
global AUC,0.10377138522230112
global NDCG,0.2447382530597788
prediction time (sec),17.28448486328125
training time (sec),847.8045246601105
