,29_LRSSL
ACC,1.0
AUC,0.5006571766241374
Fscore,0.00024369269652341433
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.44275486674584547
NDCGk,0.17738445043295367
global AUC,0.8930793489975852
global NDCG,0.2881737355435911
prediction time (sec),18.5086932182312
training time (sec),887.439305305481
