,98_LRSSL
ACC,1.0
AUC,0.5004667785612474
Fscore,0.00024364660148759484
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.570407463805514
NDCGk,0.17732361143872996
global AUC,0.9137484913810037
global NDCG,0.30113107451229426
prediction time (sec),17.631183624267578
training time (sec),875.0586502552032
