,66_HAN
ACC,0.975609756097561
AUC,0.5
Fscore,0.0003870250443662398
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5782390907477911
NDCGk,0.2002545278478778
global AUC,0.9037607587340376
global NDCG,0.36800813898300394
prediction time (sec),0.5839657783508301
training time (sec),208.60425186157227
