,31_LRSSL
ACC,0.12653061224489795
AUC,0.4899730082820066
Fscore,0.0001408927543986854
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.3500956133974089
NDCGk,0.2307184837069749
global AUC,0.1778800942911372
global NDCG,0.39318933274322154
prediction time (sec),3.5908186435699463
training time (sec),364.9991273880005
