,71_LRSSL
ACC,0.1346938775510204
AUC,0.49559361029634663
Fscore,9.911907915772519e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.3610307381239546
NDCGk,0.2350000202179052
global AUC,0.18466784216735166
global NDCG,0.39912939613168735
prediction time (sec),2.8861989974975586
training time (sec),350.931848526001
