,49_LRSSL
ACC,0.13877551020408163
AUC,0.49342563929234085
Fscore,0.00021529282390796007
HR@10,0.0020408163265306124
HR@2,0.0
HR@5,0.0
Lin's AUC,0.3501355296663341
NDCGk,0.2345111956807887
global AUC,0.1870350983705054
global NDCG,0.4035553587391873
prediction time (sec),2.8935956954956055
training time (sec),445.7089228630066
