,28_BNNR
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.027777777777777776
HR@2,0.013888888888888888
HR@5,0.027777777777777776
Lin's AUC,0.5944742799442075
NDCGk,0.1975368959252907
global AUC,0.9203436760813964
global NDCG,0.42723249469361313
prediction time (sec),0.3009917736053467
training time (sec),616.3329303264618
