,8_BNNR
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.027777777777777776
HR@2,0.013888888888888888
HR@5,0.027777777777777776
Lin's AUC,0.6005651847223978
NDCGk,0.1975368959252907
global AUC,0.9209578499529684
global NDCG,0.42807977763017663
prediction time (sec),0.32805347442626953
training time (sec),684.3195931911469
