,80_BNNR
ACC,0.974025974025974
AUC,0.5
Fscore,0.00016684002879444396
HR@10,0.008
HR@2,0.0017777777777777779
HR@5,0.0044444444444444444
Lin's AUC,0.8547075760667033
NDCGk,0.17285352980785146
global AUC,0.9768877982470793
global NDCG,0.855334915728842
prediction time (sec),1.73292875289917
training time (sec),7481.004186630249
