,99_BNNR
ACC,0.974025974025974
AUC,0.5
Fscore,0.0001655244221216278
HR@10,0.008888888888888889
HR@2,0.0017777777777777779
HR@5,0.0044444444444444444
Lin's AUC,0.851370914801
NDCGk,0.17200174469903193
global AUC,0.9754534608867659
global NDCG,0.8483757803853156
prediction time (sec),1.7183096408843994
training time (sec),7531.496323108673
