,55_NIMCGCN
ACC,0.9716386554621849
AUC,0.5
Fscore,0.00027723466495421843
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5126870297846
NDCGk,0.18171575825133005
global AUC,0.904812652842468
global NDCG,0.4925010057171405
prediction time (sec),79.08332777023315
training time (sec),2251.5186133384705
