,72_LibMF
ACC,0.975609756097561
AUC,0.5
Fscore,0.0005264195318406872
HR@10,0.0125
HR@2,0.0
HR@5,0.0125
Lin's AUC,0.24825592603624938
NDCGk,0.20839936900465603
global AUC,0.8965932252413957
global NDCG,0.34854479035860003
prediction time (sec),0.0013992786407470703
training time (sec),8.43698501586914
