,6_LibMF
ACC,0.975609756097561
AUC,0.5
Fscore,0.0006257508446031
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.20644399518656356
NDCGk,0.2131772411728223
global AUC,0.8915887919942044
global NDCG,0.33729040190822374
prediction time (sec),0.0013430118560791016
training time (sec),8.05271601676941
