,53_LibMF
ACC,0.975609756097561
AUC,0.5
Fscore,0.0004131437862268964
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.271489410226725
NDCGk,0.22197654386237678
global AUC,0.9015976584885871
global NDCG,0.3415955578126213
prediction time (sec),0.001735687255859375
training time (sec),8.128732681274414
