,69_LibMF
ACC,0.975609756097561
AUC,0.5
Fscore,0.0006010280004072186
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.23946349960766097
NDCGk,0.19619387950821934
global AUC,0.8965932252413957
global NDCG,0.33322658452717285
prediction time (sec),0.001348733901977539
training time (sec),8.474703788757324
