,76_LibMF
ACC,0.975609756097561
AUC,0.5
Fscore,0.00038607438479184035
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.20452568331894475
NDCGk,0.20846395363152495
global AUC,0.8903376836824065
global NDCG,0.3445880677949168
prediction time (sec),0.0013785362243652344
training time (sec),8.383158683776855
