,78_HAN
ACC,1.0
AUC,0.5
Fscore,0.0016182635487312076
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.705794501346847
NDCGk,0.22962521986777668
global AUC,0.9407027999112845
global NDCG,0.5281700457624333
prediction time (sec),0.048651695251464844
training time (sec),381.4483950138092
