,63_HAN
ACC,1.0
AUC,0.5
Fscore,0.0012375203290623514
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6813022859547369
NDCGk,0.22866467057443438
global AUC,0.9326963660089492
global NDCG,0.5097033137936592
prediction time (sec),0.05236554145812988
training time (sec),383.63313388824463
