,71_LRSSL
ACC,0.8788732394366198
AUC,0.49991978077012256
Fscore,0.00038053241787684207
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5483281614763077
NDCGk,0.18698581922334231
global AUC,0.8346999407420711
global NDCG,0.5178570387787543
prediction time (sec),8.614717245101929
training time (sec),3226.7858743667603
