,8_LRSSL
ACC,0.8854460093896713
AUC,0.4998637921764525
Fscore,0.00038630007999343626
HR@10,0.0009737098344693282
HR@2,0.0009737098344693282
HR@5,0.0009737098344693282
Lin's AUC,0.6431985333693713
NDCGk,0.18712771260388278
global AUC,0.8584824444203107
global NDCG,0.555535169545548
prediction time (sec),12.336667776107788
training time (sec),5220.612056016922
