,19_FastaiCollabWrapper
ACC,0.964319248826291
AUC,0.5
Fscore,0.0004206367886918082
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5022546561116953
NDCGk,0.1870480311936072
global AUC,0.8884275791426456
global NDCG,0.49866641120889665
prediction time (sec),70.46631217002869
training time (sec),977.4582154750824
