,92_FastaiCollabWrapper
ACC,0.9483568075117371
AUC,0.5
Fscore,0.0004164640297340893
HR@10,0.0019474196689386564
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49855704915893406
NDCGk,0.1870480311936072
global AUC,0.8742327131048729
global NDCG,0.5021893372407746
prediction time (sec),71.61959075927734
training time (sec),756.5585000514984
