,94_SCPMF
ACC,0.5454545454545454
AUC,0.5068341072044044
Fscore,0.0012212990881579839
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5227007854468924
NDCGk,0.2199523953376865
global AUC,0.5420623742200564
global NDCG,0.47452427897195526
prediction time (sec),0.03404688835144043
training time (sec),54.20911192893982
