,16_SCPMF
ACC,0.5889328063241107
AUC,0.538351672714609
Fscore,0.0012768155539592955
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5439195150956223
NDCGk,0.23187292829284178
global AUC,0.5809647054518106
global NDCG,0.47847021297686615
prediction time (sec),0.03277134895324707
training time (sec),53.37800359725952
