,74_SCPMF
ACC,0.5691699604743083
AUC,0.5303417529685167
Fscore,0.0012137138535599364
HR@10,0.003952569169960474
HR@2,0.0
HR@5,0.001976284584980237
Lin's AUC,0.532000674567614
NDCGk,0.22779260096928294
global AUC,0.5630742045315996
global NDCG,0.482817064729178
prediction time (sec),0.032692909240722656
training time (sec),54.07132649421692
