,51_PMF
ACC,0.5217391304347826
AUC,0.47865454232843174
Fscore,0.0002673474702064828
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5273598074844738
NDCGk,0.1815792992506226
global AUC,0.5227643238631647
global NDCG,0.2758051615474204
prediction time (sec),0.7363467216491699
training time (sec),108.63803339004517
